SCHOLAR Simulation Log
Scene: 020   Date: 2026-04-14 18:33:14
======================================================================

Family: sparse
Result: SUCCESS  (90 steps)
--------------------------------------------------
  step    0 | (1.7751, 3.6922) | start
  step    1 | (1.8127, 3.7060) | goal mode: moving directly toward goal
  step    2 | (1.8502, 3.7197) | goal mode: moving directly toward goal
  step    3 | (1.8878, 3.7335) | goal mode: moving directly toward goal
  step    4 | (1.9254, 3.7473) | goal mode: moving directly toward goal
  step    5 | (1.9629, 3.7610) | goal mode: moving directly toward goal
  step    6 | (2.0005, 3.7748) | goal mode: moving directly toward goal
  step    7 | (2.0380, 3.7885) | goal mode: moving directly toward goal
  step    8 | (2.0756, 3.8023) | goal mode: moving directly toward goal
  step    9 | (2.1131, 3.8161) | goal mode: moving directly toward goal
  step   10 | (2.1507, 3.8298) | goal mode: moving directly toward goal
  step   11 | (2.1883, 3.8436) | goal mode: moving directly toward goal
  step   12 | (2.2258, 3.8574) | goal mode: moving directly toward goal
  step   13 | (2.2634, 3.8711) | goal mode: moving directly toward goal
  step   14 | (2.3009, 3.8849) | goal mode: moving directly toward goal
  step   15 | (2.3385, 3.8986) | goal mode: moving directly toward goal
  step   16 | (2.3760, 3.9124) | goal mode: moving directly toward goal
  step   17 | (2.4136, 3.9262) | goal mode: moving directly toward goal
  step   18 | (2.4512, 3.9399) | goal mode: moving directly toward goal
  step   19 | (2.4887, 3.9537) | goal mode: moving directly toward goal
  step   20 | (2.5263, 3.9675) | goal mode: moving directly toward goal
  step   21 | (2.5638, 3.9812) | goal mode: moving directly toward goal
  step   22 | (2.6014, 3.9950) | goal mode: moving directly toward goal
  step   23 | (2.6389, 4.0088) | goal mode: moving directly toward goal
  step   24 | (2.6765, 4.0225) | goal mode: moving directly toward goal
  step   25 | (2.7141, 4.0363) | goal mode: moving directly toward goal
  step   26 | (2.7516, 4.0500) | goal mode: moving directly toward goal
  step   27 | (2.7892, 4.0638) | goal mode: moving directly toward goal
  step   28 | (2.8267, 4.0776) | goal mode: moving directly toward goal
  step   29 | (2.8643, 4.0913) | goal mode: moving directly toward goal
  step   30 | (2.9018, 4.1051) | goal mode: moving directly toward goal
  step   31 | (2.9394, 4.1189) | goal mode: moving directly toward goal
  step   32 | (2.9770, 4.1326) | goal mode: moving directly toward goal
  step   33 | (3.0145, 4.1464) | goal mode: moving directly toward goal
  step   34 | (3.0521, 4.1601) | goal mode: moving directly toward goal
  step   35 | (3.0896, 4.1739) | goal mode: moving directly toward goal
  step   36 | (3.1272, 4.1877) | goal mode: moving directly toward goal
  step   37 | (3.1648, 4.2014) | goal mode: moving directly toward goal
  step   38 | (3.2023, 4.2152) | goal mode: moving directly toward goal
  step   39 | (3.2399, 4.2290) | goal mode: moving directly toward goal
  step   40 | (3.2774, 4.2427) | goal mode: moving directly toward goal
  step   41 | (3.3150, 4.2565) | goal mode: moving directly toward goal
  step   42 | (3.3525, 4.2703) | goal mode: moving directly toward goal
  step   43 | (3.3901, 4.2840) | goal mode: moving directly toward goal
  step   44 | (3.4277, 4.2978) | goal mode: moving directly toward goal
  step   45 | (3.4652, 4.3115) | goal mode: moving directly toward goal
  step   46 | (3.5028, 4.3253) | goal mode: moving directly toward goal
  step   47 | (3.5403, 4.3391) | goal mode: moving directly toward goal
  step   48 | (3.5779, 4.3528) | goal mode: moving directly toward goal
  step   49 | (3.6154, 4.3666) | goal mode: moving directly toward goal
  step   50 | (3.6530, 4.3804) | goal mode: moving directly toward goal
  step   51 | (3.6906, 4.3941) | goal mode: moving directly toward goal
  step   52 | (3.7281, 4.4079) | goal mode: moving directly toward goal
  step   53 | (3.7657, 4.4216) | goal mode: moving directly toward goal
  step   54 | (3.8032, 4.4354) | goal mode: moving directly toward goal
  step   55 | (3.8408, 4.4492) | goal mode: moving directly toward goal
  step   56 | (3.8783, 4.4629) | goal mode: moving directly toward goal
  step   57 | (3.9159, 4.4767) | goal mode: moving directly toward goal
  step   58 | (3.9535, 4.4905) | goal mode: moving directly toward goal
  step   59 | (3.9910, 4.5042) | goal mode: moving directly toward goal
  step   60 | (4.0286, 4.5180) | goal mode: moving directly toward goal
  step   61 | (4.0661, 4.5317) | goal mode: moving directly toward goal
  step   62 | (4.0661, 4.5317) | sensed obstacle(s) [7]; frontiers=44
  step   63 | (4.1037, 4.5455) | goal mode: moving directly toward goal
  step   64 | (4.1413, 4.5593) | goal mode: moving directly toward goal
  step   65 | (4.1788, 4.5730) | goal mode: moving directly toward goal
  step   66 | (4.2164, 4.5868) | goal mode: moving directly toward goal
  step   67 | (4.2539, 4.6006) | goal mode: moving directly toward goal
  step   68 | (4.2915, 4.6143) | goal mode: moving directly toward goal
  step   69 | (4.3290, 4.6281) | goal mode: moving directly toward goal
  step   70 | (4.3666, 4.6419) | goal mode: moving directly toward goal
  step   71 | (4.4042, 4.6556) | goal mode: moving directly toward goal
  step   72 | (4.4417, 4.6694) | goal mode: moving directly toward goal
  step   73 | (4.4793, 4.6831) | goal mode: moving directly toward goal
  step   74 | (4.5168, 4.6969) | goal mode: moving directly toward goal
  step   75 | (4.5544, 4.7107) | goal mode: moving directly toward goal
  step   76 | (4.5919, 4.7244) | goal mode: moving directly toward goal
  step   77 | (4.6295, 4.7382) | goal mode: moving directly toward goal
  step   78 | (4.6671, 4.7520) | goal mode: moving directly toward goal
  step   79 | (4.7046, 4.7657) | goal mode: moving directly toward goal
  step   80 | (4.7422, 4.7795) | goal mode: moving directly toward goal
  step   81 | (4.7797, 4.7932) | goal mode: moving directly toward goal
  step   82 | (4.8173, 4.8070) | goal mode: moving directly toward goal
  step   83 | (4.8548, 4.8208) | goal mode: moving directly toward goal
  step   84 | (4.8924, 4.8345) | goal mode: moving directly toward goal
  step   85 | (4.9300, 4.8483) | goal mode: moving directly toward goal
  step   86 | (4.9675, 4.8621) | goal mode: moving directly toward goal
  step   87 | (5.0051, 4.8758) | goal mode: moving directly toward goal
  step   88 | (5.0426, 4.8896) | goal mode: moving directly toward goal
  step   89 | (5.0652, 4.8979) | goal reached

Family: cluttered
Result: SUCCESS  (150 steps)
--------------------------------------------------
  step    0 | (1.7751, 3.6922) | start
  step    1 | (1.8127, 3.7060) | goal mode: moving directly toward goal
  step    2 | (1.8127, 3.7060) | sensed obstacle(s) [22]; frontiers=47
  step    3 | (1.8502, 3.7197) | goal mode: moving directly toward goal
  step    4 | (1.8878, 3.7335) | goal mode: moving directly toward goal
  step    5 | (1.9254, 3.7473) | goal mode: moving directly toward goal
  step    6 | (1.9629, 3.7610) | goal mode: moving directly toward goal
  step    7 | (2.0005, 3.7748) | goal mode: moving directly toward goal
  step    8 | (2.0380, 3.7885) | goal mode: moving directly toward goal
  step    9 | (2.0756, 3.8023) | goal mode: moving directly toward goal
  step   10 | (2.1131, 3.8161) | goal mode: moving directly toward goal
  step   11 | (2.1507, 3.8298) | goal mode: moving directly toward goal
  step   12 | (2.1507, 3.8298) | sensed obstacle(s) [23]; frontiers=40
  step   13 | (2.1883, 3.8436) | goal mode: moving directly toward goal
  step   14 | (2.2258, 3.8574) | goal mode: moving directly toward goal
  step   15 | (2.2634, 3.8711) | goal mode: moving directly toward goal
  step   16 | (2.3009, 3.8849) | goal mode: moving directly toward goal
  step   17 | (2.3385, 3.8986) | goal mode: moving directly toward goal
  step   18 | (2.3760, 3.9124) | goal mode: moving directly toward goal
