SCHOLAR Simulation Log
Scene: 000   Date: 2026-04-14 18:34:26
======================================================================

Family: sparse
Result: SUCCESS  (111 steps)
--------------------------------------------------
  step    0 | (1.7785, 4.5556) | start
  step    1 | (1.7785, 4.5556) | sensed obstacle(s) [11]; frontiers=41
  step    2 | (1.7922, 4.5181) | goal mode: moving directly toward goal
  step    3 | (1.8059, 4.4805) | goal mode: moving directly toward goal
  step    4 | (1.8196, 4.4429) | goal mode: moving directly toward goal
  step    5 | (1.8333, 4.4053) | goal mode: moving directly toward goal
  step    6 | (1.8470, 4.3677) | goal mode: moving directly toward goal
  step    7 | (1.8607, 4.3301) | goal mode: moving directly toward goal
  step    8 | (1.8744, 4.2926) | goal mode: moving directly toward goal
  step    9 | (1.8881, 4.2550) | goal mode: moving directly toward goal
  step   10 | (1.9018, 4.2174) | goal mode: moving directly toward goal
  step   11 | (1.9154, 4.1798) | goal mode: moving directly toward goal
  step   12 | (1.9291, 4.1422) | goal mode: moving directly toward goal
  step   13 | (1.9428, 4.1046) | goal mode: moving directly toward goal
  step   14 | (1.9565, 4.0671) | goal mode: moving directly toward goal
  step   15 | (1.9702, 4.0295) | goal mode: moving directly toward goal
  step   16 | (1.9839, 3.9919) | goal mode: moving directly toward goal
  step   17 | (1.9976, 3.9543) | goal mode: moving directly toward goal
  step   18 | (2.0113, 3.9167) | goal mode: moving directly toward goal
  step   19 | (2.0250, 3.8791) | goal mode: moving directly toward goal
  step   20 | (2.0387, 3.8416) | goal mode: moving directly toward goal
  step   21 | (2.0524, 3.8040) | goal mode: moving directly toward goal
  step   22 | (2.0661, 3.7664) | goal mode: moving directly toward goal
  step   23 | (2.0798, 3.7288) | goal mode: moving directly toward goal
  step   24 | (2.0935, 3.6912) | goal mode: moving directly toward goal
  step   25 | (2.1072, 3.6537) | goal mode: moving directly toward goal
  step   26 | (2.1209, 3.6161) | goal mode: moving directly toward goal
  step   27 | (2.1346, 3.5785) | goal mode: moving directly toward goal
  step   28 | (2.1482, 3.5409) | goal mode: moving directly toward goal
  step   29 | (2.1619, 3.5033) | goal mode: moving directly toward goal
  step   30 | (2.1756, 3.4657) | goal mode: moving directly toward goal
  step   31 | (2.1893, 3.4282) | goal mode: moving directly toward goal
  step   32 | (2.2030, 3.3906) | goal mode: moving directly toward goal
  step   33 | (2.2167, 3.3530) | goal mode: moving directly toward goal
  step   34 | (2.2304, 3.3154) | goal mode: moving directly toward goal
  step   35 | (2.2441, 3.2778) | goal mode: moving directly toward goal
  step   36 | (2.2578, 3.2402) | goal mode: moving directly toward goal
  step   37 | (2.2715, 3.2027) | goal mode: moving directly toward goal
  step   38 | (2.2852, 3.1651) | goal mode: moving directly toward goal
  step   39 | (2.2989, 3.1275) | goal mode: moving directly toward goal
  step   40 | (2.3126, 3.0899) | goal mode: moving directly toward goal
  step   41 | (2.3263, 3.0523) | goal mode: moving directly toward goal
  step   42 | (2.3400, 3.0147) | goal mode: moving directly toward goal
  step   43 | (2.3537, 2.9772) | goal mode: moving directly toward goal
  step   44 | (2.3673, 2.9396) | goal mode: moving directly toward goal
  step   45 | (2.3810, 2.9020) | goal mode: moving directly toward goal
  step   46 | (2.3947, 2.8644) | goal mode: moving directly toward goal
  step   47 | (2.4084, 2.8268) | goal mode: moving directly toward goal
  step   48 | (2.4221, 2.7892) | goal mode: moving directly toward goal
