SCHOLAR Simulation Log
Scene: 055   Date: 2026-04-14 17:27:49
======================================================================

Family: sparse
Result: SUCCESS  (107 steps)
--------------------------------------------------
  step    0 | (3.5237, 0.9955) | start
  step    1 | (3.5342, 1.0341) | goal mode: moving directly toward goal
  step    2 | (3.5448, 1.0727) | goal mode: moving directly toward goal
  step    3 | (3.5554, 1.1112) | goal mode: moving directly toward goal
  step    4 | (3.5660, 1.1498) | goal mode: moving directly toward goal
  step    5 | (3.5766, 1.1884) | goal mode: moving directly toward goal
  step    6 | (3.5872, 1.2270) | goal mode: moving directly toward goal
  step    7 | (3.5977, 1.2655) | goal mode: moving directly toward goal
  step    8 | (3.6083, 1.3041) | goal mode: moving directly toward goal
  step    9 | (3.6083, 1.3041) | sensed obstacle(s) [0]; frontiers=44
  step   10 | (3.6189, 1.3427) | goal mode: moving directly toward goal
  step   11 | (3.6295, 1.3813) | goal mode: moving directly toward goal
  step   12 | (3.6401, 1.4198) | goal mode: moving directly toward goal
  step   13 | (3.6507, 1.4584) | goal mode: moving directly toward goal
  step   14 | (3.6612, 1.4970) | goal mode: moving directly toward goal
  step   15 | (3.6718, 1.5356) | goal mode: moving directly toward goal
  step   16 | (3.6824, 1.5741) | goal mode: moving directly toward goal
  step   17 | (3.6930, 1.6127) | goal mode: moving directly toward goal
  step   18 | (3.7036, 1.6513) | goal mode: moving directly toward goal
  step   19 | (3.7141, 1.6899) | goal mode: moving directly toward goal
  step   20 | (3.7247, 1.7284) | goal mode: moving directly toward goal
  step   21 | (3.7353, 1.7670) | goal mode: moving directly toward goal
  step   22 | (3.7459, 1.8056) | goal mode: moving directly toward goal
  step   23 | (3.7565, 1.8442) | goal mode: moving directly toward goal
  step   24 | (3.7671, 1.8827) | goal mode: moving directly toward goal
  step   25 | (3.7776, 1.9213) | goal mode: moving directly toward goal
  step   26 | (3.7882, 1.9599) | goal mode: moving directly toward goal
  step   27 | (3.7988, 1.9985) | goal mode: moving directly toward goal
  step   28 | (3.8094, 2.0370) | goal mode: moving directly toward goal
  step   29 | (3.8200, 2.0756) | goal mode: moving directly toward goal
  step   30 | (3.8306, 2.1142) | goal mode: moving directly toward goal
  step   31 | (3.8411, 2.1528) | goal mode: moving directly toward goal
  step   32 | (3.8517, 2.1913) | goal mode: moving directly toward goal
  step   33 | (3.8623, 2.2299) | goal mode: moving directly toward goal
  step   34 | (3.8729, 2.2685) | goal mode: moving directly toward goal
  step   35 | (3.8835, 2.3071) | goal mode: moving directly toward goal
  step   36 | (3.8941, 2.3456) | goal mode: moving directly toward goal
  step   37 | (3.8941, 2.3456) | sensed obstacle(s) [8]; frontiers=47
  step   38 | (3.9046, 2.3842) | goal mode: moving directly toward goal
  step   39 | (3.9152, 2.4228) | goal mode: moving directly toward goal
  step   40 | (3.9258, 2.4614) | goal mode: moving directly toward goal
  step   41 | (3.9364, 2.4999) | goal mode: moving directly toward goal
  step   42 | (3.9470, 2.5385) | goal mode: moving directly toward goal
  step   43 | (3.9575, 2.5771) | goal mode: moving directly toward goal
  step   44 | (3.9681, 2.6157) | goal mode: moving directly toward goal
  step   45 | (3.9787, 2.6542) | goal mode: moving directly toward goal
  step   46 | (3.9893, 2.6928) | goal mode: moving directly toward goal
  step   47 | (3.9999, 2.7314) | goal mode: moving directly toward goal
  step   48 | (4.0105, 2.7700) | goal mode: moving directly toward goal
  step   49 | (4.0210, 2.8085) | goal mode: moving directly toward goal
  step   50 | (4.0316, 2.8471) | goal mode: moving directly toward goal
  step   51 | (4.0422, 2.8857) | goal mode: moving directly toward goal
  step   52 | (4.0528, 2.9243) | goal mode: moving directly toward goal
  step   53 | (4.0634, 2.9628) | goal mode: moving directly toward goal
  step   54 | (4.0740, 3.0014) | goal mode: moving directly toward goal
  step   55 | (4.0845, 3.0400) | goal mode: moving directly toward goal
  step   56 | (4.0951, 3.0786) | goal mode: moving directly toward goal
  step   57 | (4.1057, 3.1171) | goal mode: moving directly toward goal
  step   58 | (4.1163, 3.1557) | goal mode: moving directly toward goal
  step   59 | (4.1269, 3.1943) | goal mode: moving directly toward goal
  step   60 | (4.1374, 3.2329) | goal mode: moving directly toward goal
  step   61 | (4.1480, 3.2714) | goal mode: moving directly toward goal
  step   62 | (4.1586, 3.3100) | goal mode: moving directly toward goal
  step   63 | (4.1692, 3.3486) | goal mode: moving directly toward goal
  step   64 | (4.1798, 3.3872) | goal mode: moving directly toward goal
  step   65 | (4.1904, 3.4257) | goal mode: moving directly toward goal
  step   66 | (4.2009, 3.4643) | goal mode: moving directly toward goal
  step   67 | (4.2115, 3.5029) | goal mode: moving directly toward goal
  step   68 | (4.2221, 3.5414) | goal mode: moving directly toward goal
  step   69 | (4.2327, 3.5800) | goal mode: moving directly toward goal
  step   70 | (4.2433, 3.6186) | goal mode: moving directly toward goal
  step   71 | (4.2539, 3.6572) | goal mode: moving directly toward goal
  step   72 | (4.2644, 3.6957) | goal mode: moving directly toward goal
  step   73 | (4.2750, 3.7343) | goal mode: moving directly toward goal
  step   74 | (4.2856, 3.7729) | goal mode: moving directly toward goal
  step   75 | (4.2962, 3.8115) | goal mode: moving directly toward goal
  step   76 | (4.3068, 3.8500) | goal mode: moving directly toward goal
  step   77 | (4.3174, 3.8886) | goal mode: moving directly toward goal
  step   78 | (4.3279, 3.9272) | goal mode: moving directly toward goal
  step   79 | (4.3385, 3.9658) | goal mode: moving directly toward goal
  step   80 | (4.3491, 4.0043) | goal mode: moving directly toward goal
  step   81 | (4.3597, 4.0429) | goal mode: moving directly toward goal
  step   82 | (4.3703, 4.0815) | goal mode: moving directly toward goal
  step   83 | (4.3808, 4.1201) | goal mode: moving directly toward goal
  step   84 | (4.3914, 4.1586) | goal mode: moving directly toward goal
  step   85 | (4.4020, 4.1972) | goal mode: moving directly toward goal
  step   86 | (4.4126, 4.2358) | goal mode: moving directly toward goal
  step   87 | (4.4232, 4.2744) | goal mode: moving directly toward goal
  step   88 | (4.4338, 4.3129) | goal mode: moving directly toward goal
  step   89 | (4.4443, 4.3515) | goal mode: moving directly toward goal
  step   90 | (4.4549, 4.3901) | goal mode: moving directly toward goal
  step   91 | (4.4655, 4.4287) | goal mode: moving directly toward goal
  step   92 | (4.4761, 4.4672) | goal mode: moving directly toward goal
  step   93 | (4.4867, 4.5058) | goal mode: moving directly toward goal
  step   94 | (4.4973, 4.5444) | goal mode: moving directly toward goal
  step   95 | (4.5078, 4.5830) | goal mode: moving directly toward goal
  step   96 | (4.5184, 4.6215) | goal mode: moving directly toward goal
  step   97 | (4.5290, 4.6601) | goal mode: moving directly toward goal
  step   98 | (4.5396, 4.6987) | goal mode: moving directly toward goal
  step   99 | (4.5502, 4.7373) | goal mode: moving directly toward goal
  step  100 | (4.5608, 4.7758) | goal mode: moving directly toward goal
  step  101 | (4.5713, 4.8144) | goal mode: moving directly toward goal
  step  102 | (4.5819, 4.8530) | goal mode: moving directly toward goal
  step  103 | (4.5925, 4.8916) | goal mode: moving directly toward goal
  step  104 | (4.6031, 4.9301) | goal mode: moving directly toward goal
  step  105 | (4.6137, 4.9687) | goal mode: moving directly toward goal
  step  106 | (4.6204, 4.9932) | goal reached

Family: cluttered
Result: FAILED  (301 steps)
--------------------------------------------------
  step    0 | (3.5237, 0.9955) | start
  step    1 | (3.5342, 1.0341) | goal mode: moving directly toward goal
  step    2 | (3.5448, 1.0727) | goal mode: moving directly toward goal
  step    3 | (3.5554, 1.1112) | goal mode: moving directly toward goal
  step    4 | (3.5660, 1.1498) | goal mode: moving directly toward goal
  step    5 | (3.5766, 1.1884) | goal mode: moving directly toward goal
  step    6 | (3.5872, 1.2270) | goal mode: moving directly toward goal
  step    7 | (3.5977, 1.2655) | goal mode: moving directly toward goal
  step    8 | (3.6083, 1.3041) | goal mode: moving directly toward goal
  step    9 | (3.6083, 1.3041) | sensed obstacle(s) [0]; frontiers=44
  step   10 | (3.6189, 1.3427) | goal mode: moving directly toward goal
  step   11 | (3.6295, 1.3813) | goal mode: moving directly toward goal
  step   12 | (3.6401, 1.4198) | goal mode: moving directly toward goal
  step   13 | (3.6507, 1.4584) | goal mode: moving directly toward goal
  step   14 | (3.6612, 1.4970) | goal mode: moving directly toward goal
  step   15 | (3.6718, 1.5356) | goal mode: moving directly toward goal
  step   16 | (3.6824, 1.5741) | goal mode: moving directly toward goal
